post_id,user_id,post_date,content_type,likes,shares,comments
5711,8862,2025-04-26,text,14,4,9
5712,3895,2025-05-15,text,23,4,9
5713,1543,2024-04-04,text,28,5,7
5714,9464,2025-02-21,text,21,8,10
5715,2416,2024-12-21,image,15,6,11
5716,6091,2024-08-10,video,17,3,10
5717,5218,2024-01-02,video,22,6,14
5718,5388,2024-01-31,text,15,3,7
5719,5180,2024-11-21,video,29,6,7
5720,8188,2024-11-19,video,27,3,9
5721,6644,2025-02-28,video,30,3,15
5722,7661,2024-01-28,video,22,5,17
5723,2459,2023-12-26,video,17,3,10
5724,9356,2023-07-24,text,34,0,11
5725,6029,2023-10-15,text,18,9,17
5726,5448,2025-04-04,image,24,2,11
5727,4560,2024-09-29,image,13,6,13
5728,2750,2024-10-28,video,17,1,12
5729,1949,2024-12-21,video,21,3,10
5730,6307,2024-11-30,image,20,7,8
5731,8252,2024-07-01,video,17,1,10
5732,8093,2025-06-01,image,20,2,7
5733,8525,2025-01-11,image,14,3,9
5734,190,2024-01-07,text,24,5,9
5735,6009,2024-09-03,image,26,6,7
5736,7483,2024-03-07,text,24,7,8
5737,296,2024-03-02,image,12,6,9
5738,8369,2024-01-30,image,19,6,19
5739,8169,2025-05-12,image,18,4,10
5740,800,2025-04-23,video,26,10,9
5741,8998,2023-11-19,image,21,7,11
5742,7004,2025-03-19,video,17,4,18
5743,9935,2024-02-07,video,21,6,13
5744,8407,2023-08-21,video,15,6,7
5745,2701,2023-11-03,video,24,8,8
5746,8789,2024-10-24,image,19,2,8
5747,9910,2025-05-31,image,27,6,11
5748,9548,2025-02-21,image,19,4,10
5749,9485,2024-01-22,image,15,6,13
5750,5874,2025-04-02,image,17,10,8
5751,4715,2025-05-24,image,19,7,7
5752,6492,2024-08-24,image,14,8,10
5753,8334,2025-02-17,image,20,7,9
5754,2840,2023-07-10,text,18,4,5
5755,3514,2024-02-24,video,22,7,10
5756,9907,2024-12-28,video,25,2,12
5757,1136,2024-05-29,video,24,4,7
5758,6358,2024-08-08,video,17,6,12
5759,2248,2024-08-15,video,17,3,4
5760,6549,2024-04-29,text,22,6,7
5761,4517,2024-12-31,image,24,8,9
5762,4103,2025-01-17,image,22,9,10
5763,1549,2025-05-26,image,18,7,6
5764,6533,2024-11-03,image,23,3,13
5765,4512,2024-10-28,image,18,4,8
5766,2832,2025-01-07,image,24,2,9
5767,9199,2024-09-10,video,18,2,13
5768,3063,2024-11-10,image,22,7,14
5769,7976,2024-10-29,image,22,6,10
5770,3053,2023-08-10,image,22,8,12
5771,7211,2024-08-26,image,15,4,8
5772,3540,2025-01-08,text,13,3,8
5773,527,2024-06-19,video,16,6,9
5774,2808,2024-05-11,image,15,5,7
5775,9388,2023-12-06,image,23,5,5
5776,1754,2025-05-25,video,19,6,11
5777,9865,2025-05-31,image,23,3,7
5778,6883,2025-04-17,image,13,4,13
5779,1655,2024-01-19,image,19,5,12
5780,4842,2025-07-02,image,15,6,4
5781,4042,2024-11-26,image,21,7,5
5782,5025,2023-11-17,image,15,4,6
5783,9040,2024-07-17,text,23,6,10
5784,9060,2023-11-10,text,9,3,8
5785,8966,2024-02-28,video,27,9,6
5786,8735,2024-06-10,video,21,9,9
5787,4418,2025-03-21,video,17,7,14
5788,8978,2024-06-30,image,27,8,10
5789,4636,2023-09-23,video,22,2,11
5790,2884,2023-09-29,image,15,5,14
5791,5885,2024-04-02,video,15,4,14
5792,449,2024-06-14,image,19,4,6
5793,3311,2024-09-04,image,27,4,14
5794,4586,2024-06-23,video,27,7,8
5795,8109,2023-12-02,text,23,6,8
5796,4410,2024-07-12,text,18,5,11
5797,7874,2025-03-03,text,26,5,9
5798,6052,2024-08-25,text,30,13,6
5799,8577,2023-09-09,image,18,6,8
5800,295,2024-03-26,video,24,6,13
5801,1239,2025-05-25,video,11,5,8
5802,8042,2024-05-15,image,18,3,11
5803,2817,2023-10-08,text,22,3,9
5804,1099,2025-04-16,image,17,8,9
5805,1738,2025-05-21,video,13,6,6
5806,2190,2024-05-13,text,22,3,5
5807,2766,2023-11-03,image,24,3,9
5808,1223,2023-08-24,video,15,6,10
5809,6550,2025-01-30,video,17,2,7
5810,411,2024-07-18,video,20,7,9
5811,2946,2023-12-16,image,27,2,9
5812,8103,2024-04-23,text,16,3,9
5813,4787,2025-06-28,video,22,5,11
5814,9070,2024-07-06,image,26,1,12
5815,787,2025-04-21,text,15,8,6
5816,2110,2023-09-09,video,23,5,9
5817,5447,2024-01-03,image,17,7,5
5818,5836,2025-01-31,image,23,4,11
5819,1987,2024-08-17,image,20,7,4
5820,8127,2025-01-16,image,10,4,12
5821,9071,2024-07-23,image,26,4,4
5822,7301,2023-12-05,image,20,8,12
5823,9800,2023-08-22,image,19,8,9
5824,5710,2024-02-16,text,24,7,12
5825,2404,2023-07-20,text,20,4,8
5826,8263,2024-12-28,video,21,4,12
5827,4402,2024-11-12,video,16,9,7
5828,6702,2023-12-19,text,18,5,4
5829,3296,2025-06-07,image,19,2,11
5830,8954,2023-09-01,image,15,4,11
5831,2122,2024-09-19,video,28,6,12
5832,3583,2024-12-22,text,28,4,9
5833,4198,2025-04-20,video,13,6,12
5834,9822,2023-10-04,text,18,6,8
5835,5701,2024-05-08,image,16,2,10
5836,7233,2024-05-30,image,23,5,8
5837,4289,2024-05-22,video,21,4,11
5838,1086,2025-05-08,image,13,8,19
5839,8646,2025-02-25,image,25,1,9
5840,2622,2025-01-12,video,20,10,16
5841,8811,2023-10-06,image,23,8,10
5842,8829,2024-05-29,image,14,5,3
5843,2349,2023-11-13,image,21,4,10
5844,4875,2024-03-02,text,18,4,10
5845,3037,2025-02-04,image,28,7,9
5846,2350,2024-12-09,image,16,4,13
5847,5744,2024-11-29,video,14,5,11
5848,4433,2024-05-08,image,15,3,9
5849,6176,2024-10-26,video,19,5,10
5850,7266,2025-01-17,video,17,6,9
5851,6104,2024-08-31,image,17,6,8
5852,7359,2024-08-14,image,27,2,14
5853,9264,2025-01-16,image,27,8,7
5854,2032,2024-09-25,image,24,6,18
5855,1250,2024-11-15,image,25,4,11
5856,9488,2025-01-23,image,19,7,13
5857,6809,2024-06-04,video,19,7,6
5858,3557,2024-07-11,image,20,2,8
5859,8520,2025-05-18,image,21,4,5
5860,8989,2025-06-20,text,15,6,11
5861,5300,2024-05-05,image,19,8,9
5862,3095,2023-11-15,video,24,2,8
5863,2978,2025-06-30,text,20,5,5
5864,963,2025-01-27,image,23,5,6
5865,5726,2023-09-02,text,23,2,12
5866,5490,2024-07-29,video,22,8,10
5867,1269,2023-10-20,video,17,4,8
5868,5280,2023-11-21,video,17,1,4
5869,373,2024-03-03,video,24,3,9
5870,4381,2024-06-29,video,15,8,13
5871,7618,2024-09-19,image,13,2,12
5872,9797,2024-11-04,image,19,5,10
5873,6280,2024-11-05,text,20,9,6
5874,96,2023-11-22,image,14,6,10
5875,4370,2023-10-10,image,20,3,6
5876,3942,2024-01-21,video,17,10,14
5877,7022,2024-07-22,image,11,2,11
5878,9393,2024-05-14,video,22,1,13
5879,3945,2024-11-22,video,18,6,9
5880,5869,2025-05-26,video,20,6,5
5881,5397,2025-06-25,video,25,3,5
5882,8042,2024-09-05,video,19,8,11
5883,132,2024-05-29,video,20,5,9
5884,7291,2024-06-10,image,20,5,6
5885,9583,2023-08-06,video,22,6,11
5886,6517,2024-12-19,text,16,3,11
5887,9342,2024-06-23,video,17,3,5
5888,5907,2023-09-22,image,22,5,11
5889,808,2024-05-04,video,27,3,10
5890,51,2025-04-19,video,11,7,12
5891,5278,2024-06-13,image,25,8,7
5892,56,2023-09-14,video,24,7,12
5893,3665,2024-11-11,image,22,9,13
5894,744,2024-01-28,video,19,4,11
5895,6031,2024-08-10,text,22,3,8
5896,8132,2024-12-02,text,20,6,14
5897,80,2024-09-20,video,17,5,10
5898,2967,2024-04-09,image,19,6,11
5899,3729,2024-06-26,image,12,7,12
5900,4537,2024-10-20,image,26,6,8
5901,126,2023-10-22,image,21,5,11
5902,5814,2024-03-20,video,18,4,8
5903,8411,2024-06-23,video,20,4,11
5904,948,2024-08-24,image,18,7,11
5905,595,2024-04-17,video,21,5,12
5906,5031,2024-12-23,video,24,3,14
5907,141,2023-11-16,text,16,4,12
5908,3056,2023-12-01,text,30,8,8
5909,9823,2024-03-06,text,33,2,8
5910,9069,2023-10-30,video,19,9,11
5911,4206,2024-10-11,image,19,3,11
5912,5172,2024-07-29,image,19,3,9
5913,7783,2023-08-16,video,10,3,9
5914,2661,2023-07-25,video,20,6,4
5915,6857,2025-03-05,text,22,2,5
5916,6090,2024-10-28,image,18,3,2
5917,5319,2023-11-28,text,12,7,11
5918,2553,2024-02-17,image,23,7,13
5919,3612,2025-02-13,image,19,7,11
5920,8063,2023-08-28,image,19,5,9
5921,1041,2023-12-24,image,21,5,5
5922,8507,2025-02-27,text,24,9,9
5923,7604,2024-06-11,image,17,5,5
5924,4173,2024-01-06,video,21,7,8
5925,2947,2024-01-16,video,20,6,13
5926,3237,2024-03-25,image,24,4,11
5927,3681,2024-01-30,image,20,7,8
5928,4808,2023-10-12,image,22,5,12
5929,1538,2024-02-12,image,16,3,13
5930,3873,2024-07-10,image,18,5,13
5931,1868,2025-04-11,image,20,5,7
5932,1162,2025-05-12,text,22,5,7
5933,3921,2025-03-31,video,22,5,6
5934,5694,2025-02-11,video,27,9,15
5935,3883,2023-09-17,video,25,8,11
5936,7739,2023-08-24,text,19,6,10
5937,8457,2024-03-29,text,19,2,15
5938,6332,2025-05-15,image,21,5,10
5939,5183,2024-03-05,video,21,9,8
5940,9495,2024-08-10,video,18,8,13
5941,9387,2023-11-26,video,20,9,12
5942,1527,2025-05-01,text,15,7,13
5943,8132,2023-11-22,image,21,3,13
5944,4395,2023-08-25,video,10,6,3
5945,1159,2024-09-09,video,22,7,8
5946,4368,2023-09-30,text,27,4,4
5947,4631,2025-04-07,video,18,5,15
5948,3514,2024-09-16,video,22,5,17
5949,1145,2024-03-19,text,17,10,7
5950,69,2023-09-08,video,18,6,12
5951,3718,2024-06-14,text,19,5,12
5952,9019,2023-09-14,image,25,8,9
5953,9362,2025-03-03,text,21,5,11
5954,9176,2024-10-15,image,15,5,10
5955,9645,2023-07-06,video,14,5,7
5956,9232,2024-06-19,video,20,10,11
5957,4724,2025-04-04,text,13,2,9
5958,4214,2023-07-25,image,15,4,8
5959,6414,2024-06-06,image,31,6,10
5960,3467,2024-06-23,video,17,5,10
5961,3027,2024-07-05,video,27,5,7
5962,6999,2024-11-23,text,18,4,12
5963,2748,2024-06-01,video,15,5,6
5964,7272,2024-12-04,text,15,8,8
5965,6172,2024-10-17,text,21,5,6
5966,3856,2023-12-05,video,20,7,9
5967,8754,2025-04-07,image,32,5,10
5968,2204,2025-05-11,image,21,8,12
5969,3420,2023-10-03,image,26,4,12
5970,1145,2023-12-14,video,25,12,6
5971,2700,2023-09-18,image,20,1,12
5972,9744,2025-03-12,video,18,4,12
5973,561,2025-04-23,video,13,1,12
5974,1188,2024-05-03,text,22,5,11
5975,3134,2025-06-04,video,24,5,11
5976,3412,2025-05-05,video,20,8,14
5977,1690,2024-02-21,image,15,4,8
5978,4408,2024-03-03,image,16,3,10
5979,2424,2024-01-10,image,23,2,7
5980,1370,2024-09-06,image,21,8,9
5981,6008,2023-12-04,text,22,1,11
5982,6729,2023-12-02,video,24,6,10
5983,8773,2024-05-10,image,18,6,15
5984,977,2025-05-26,text,17,2,6
5985,4273,2024-02-19,video,21,8,10
5986,6498,2023-11-07,video,20,6,14
5987,119,2024-03-31,image,20,5,10
5988,1543,2024-03-11,video,19,3,15
5989,4863,2023-07-11,video,16,4,8
5990,3044,2025-04-29,video,22,1,12
5991,973,2023-12-25,image,15,2,11
5992,916,2024-04-10,text,16,6,10
5993,6622,2024-01-11,video,16,1,5
5994,9630,2024-01-09,text,20,4,11
5995,587,2024-12-25,image,19,4,8
5996,8543,2025-06-17,image,15,9,7
5997,5626,2025-01-28,text,13,7,6
5998,7355,2025-02-04,video,15,2,11
5999,4592,2025-01-17,image,14,4,12
6000,2563,2023-11-17,image,23,4,11
6001,6840,2025-03-29,image,18,11,12
6002,8465,2025-01-24,text,24,9,7
6003,2928,2023-09-11,image,18,4,9
6004,6196,2023-07-30,text,21,5,9
6005,6277,2023-09-20,image,21,5,10
6006,9957,2023-11-06,image,16,7,8
6007,4291,2024-03-22,video,23,5,14
6008,5883,2024-02-22,text,18,2,14
6009,6447,2024-12-28,video,16,3,7
6010,5168,2024-05-13,video,17,3,9
6011,9963,2024-06-19,video,19,3,12
6012,1523,2024-03-15,image,29,7,6
6013,9024,2025-02-21,video,17,7,14
6014,562,2025-04-29,image,19,4,8
6015,3541,2024-10-09,text,25,1,12
6016,1480,2023-08-27,video,27,3,10
6017,6678,2024-02-16,video,19,6,17
6018,1206,2024-09-26,image,18,4,13
6019,6661,2024-10-04,image,19,5,9
6020,8849,2024-12-05,video,19,1,3
6021,590,2024-10-17,image,13,4,7
6022,4327,2024-04-08,image,20,4,11
6023,4905,2025-04-24,image,19,5,9
6024,9564,2024-09-20,video,12,7,9
6025,6422,2025-02-16,text,20,3,11
6026,3760,2025-04-27,image,13,5,2
6027,8940,2025-02-11,video,20,4,9
6028,8656,2024-06-17,image,13,7,7
6029,8946,2024-07-05,video,9,4,9
6030,5937,2023-08-06,image,20,5,13
6031,8775,2024-01-01,video,20,3,8
6032,2206,2023-09-17,video,18,5,11
6033,4115,2024-12-31,image,24,5,10
6034,4028,2025-03-21,image,17,2,11
6035,4817,2024-07-11,image,18,7,11
6036,7189,2023-07-06,video,20,10,11
6037,2809,2024-04-09,text,25,8,13
6038,3604,2024-06-01,video,27,4,17
6039,3914,2024-08-21,image,17,5,13
6040,1420,2024-11-27,image,11,5,9
6041,2168,2025-01-18,image,17,3,9
6042,2145,2023-10-10,video,13,7,7
6043,2168,2024-04-17,video,15,5,9
6044,9753,2024-09-05,image,16,4,4
6045,9369,2023-12-04,video,22,8,10
6046,9461,2023-11-26,image,30,3,11
6047,5892,2023-08-05,text,19,4,7
6048,6537,2023-08-26,text,25,7,13
6049,1167,2025-06-02,video,28,4,7
6050,3576,2024-01-27,image,22,1,19
6051,2842,2025-03-18,image,27,6,11
6052,1871,2025-06-20,image,29,5,6
6053,2887,2023-12-20,video,24,6,6
6054,160,2024-03-17,image,21,7,10
6055,7244,2024-02-28,text,18,3,7
6056,3764,2024-04-18,video,15,5,10
6057,1056,2024-05-01,image,28,4,3
6058,334,2025-03-20,text,26,5,9
6059,3597,2025-06-14,image,21,5,5
6060,7608,2025-05-06,text,20,7,4
6061,9084,2023-12-01,image,21,9,8
6062,1363,2025-03-06,image,16,5,9
6063,926,2024-05-07,video,20,5,5
6064,5520,2025-05-14,image,26,5,8
6065,2444,2024-07-04,text,20,1,11
6066,3981,2024-10-25,image,18,4,9
6067,7261,2024-08-04,image,12,6,7
6068,1420,2024-08-08,text,19,11,14
6069,60,2024-12-19,text,29,9,10
6070,2525,2025-03-20,image,20,8,11
6071,3798,2023-12-30,image,26,9,10
6072,1579,2024-06-08,image,27,7,9
6073,7202,2024-07-27,image,21,5,8
6074,708,2024-06-05,text,16,4,10
6075,8166,2024-01-03,text,21,6,9
6076,5278,2024-05-25,video,16,3,19
6077,1781,2024-11-07,text,19,5,13
6078,2414,2025-04-26,image,16,3,4
6079,7751,2025-04-11,image,20,6,9
6080,2162,2024-02-23,image,19,3,14
6081,8801,2024-12-05,video,21,5,6
6082,309,2024-03-03,text,30,4,11
6083,5440,2025-01-13,image,13,6,2
6084,4308,2024-03-01,text,24,6,7
6085,2365,2025-06-01,text,21,6,13
6086,185,2024-09-27,image,14,5,16
6087,5325,2024-08-02,image,20,6,14
6088,5484,2025-05-15,image,20,4,8
6089,246,2023-10-03,video,19,8,13
6090,8431,2023-07-28,image,18,5,11
6091,8184,2024-11-29,video,22,4,7
6092,5925,2024-05-13,text,23,1,10
6093,520,2025-06-27,image,18,2,6
6094,3908,2023-12-02,text,29,2,3
6095,277,2025-02-07,image,24,5,6
6096,5102,2023-10-15,image,20,6,17
6097,8798,2025-03-04,video,21,8,9
6098,4574,2024-05-20,image,20,7,13
6099,4604,2025-05-02,image,16,5,11
6100,4054,2024-06-17,image,22,3,9
6101,6813,2025-02-15,video,19,1,9
6102,6074,2023-12-01,text,17,6,11
6103,142,2024-09-15,image,16,9,10
6104,1718,2023-10-21,image,17,8,10
6105,7314,2024-11-08,video,18,6,5
6106,5715,2023-07-26,text,23,7,19
6107,400,2024-04-22,image,19,8,8
6108,4764,2025-04-02,image,15,5,11
6109,9715,2025-01-06,image,15,1,7
6110,9527,2025-03-05,text,20,5,10
6111,6256,2023-07-22,image,14,6,18
6112,239,2024-02-03,video,19,5,9
6113,3216,2023-10-22,image,26,6,13
6114,7542,2025-05-08,image,17,1,13
6115,3648,2024-09-27,image,28,5,15
6116,5409,2024-02-18,image,30,5,7
6117,9809,2023-10-27,image,20,2,9
6118,6341,2024-10-25,image,14,7,8
6119,2430,2024-10-20,video,19,4,15
6120,3653,2025-05-05,image,23,5,4
6121,9914,2023-10-21,image,26,7,7
6122,6308,2025-02-11,video,15,4,9
6123,9465,2023-09-02,image,18,2,7
6124,5141,2023-09-12,image,24,8,5
6125,2879,2024-10-24,image,18,3,7
6126,1536,2025-04-09,text,17,4,11
6127,8728,2023-11-17,image,23,6,11
6128,6255,2024-01-27,image,15,5,11
6129,949,2024-06-16,image,20,3,11
6130,3942,2024-01-25,image,16,5,13
6131,9214,2023-12-17,video,26,8,12
6132,6604,2024-11-14,text,26,4,9
6133,8626,2025-02-15,video,21,14,5
6134,1404,2025-03-10,image,14,4,7
6135,7820,2024-11-05,video,23,4,12
6136,3512,2024-03-26,video,18,6,13
6137,2936,2023-08-12,image,21,6,12
6138,4879,2024-06-03,image,21,7,18
6139,7507,2024-10-14,image,21,7,9
6140,7592,2024-12-01,image,26,9,9
6141,5061,2024-07-14,image,16,3,7
6142,3334,2024-08-28,image,19,6,12
6143,1603,2025-06-02,text,20,4,8
6144,8421,2023-11-13,image,13,6,14
6145,2197,2023-08-20,image,21,5,8
6146,111,2024-09-24,image,21,9,6
6147,9437,2024-09-26,image,20,5,12
6148,6024,2025-01-28,image,20,1,8
6149,4160,2023-12-12,image,19,6,9
6150,3868,2024-07-29,video,22,7,8
6151,9570,2024-07-11,text,18,5,11
6152,7642,2023-10-17,image,14,6,6
6153,5005,2025-05-14,text,14,6,5
6154,9964,2023-10-05,image,16,7,10
6155,8205,2023-09-16,image,19,6,8
6156,7078,2023-10-20,image,18,8,8
6157,3262,2025-06-27,text,28,4,10
6158,663,2023-07-19,text,19,3,8
6159,8886,2023-12-19,video,16,7,7
6160,3391,2024-08-05,text,22,8,16
6161,9374,2023-10-30,video,16,3,12
6162,3019,2025-01-16,text,23,0,8
6163,9697,2024-10-06,video,19,8,1
6164,1903,2024-10-24,video,20,6,10
6165,4172,2024-07-31,video,23,8,8
6166,329,2023-12-01,video,23,3,10
6167,9632,2024-10-03,image,15,5,9
6168,6296,2025-02-11,image,21,2,11
6169,3847,2025-04-02,video,18,0,8
6170,225,2024-10-09,image,23,3,12
6171,2521,2025-05-18,video,21,4,9
6172,8065,2025-04-12,image,22,8,13
6173,3715,2025-06-16,text,18,4,6
6174,2408,2023-08-05,video,12,1,5
6175,6684,2023-09-24,image,17,5,12
6176,811,2024-04-16,video,25,6,9
6177,6753,2025-05-25,image,28,6,11
6178,3118,2023-07-07,image,27,5,3
6179,4774,2025-03-02,text,19,3,12
6180,3291,2024-12-03,text,15,6,7
6181,2252,2025-03-02,image,22,5,12
6182,4662,2024-12-12,image,16,4,8
6183,4607,2024-04-15,video,5,3,14
6184,9116,2024-10-29,text,29,6,6
6185,6422,2024-04-01,video,15,6,9
6186,3053,2025-07-04,video,22,5,9
6187,8208,2024-02-21,text,19,6,11
6188,4452,2024-07-19,video,17,6,12
6189,4926,2024-05-30,image,15,5,6
6190,2647,2023-09-04,video,20,10,15
6191,9294,2024-06-06,image,15,4,19
6192,9283,2024-09-11,text,21,5,10
6193,2907,2025-02-08,image,23,3,9
6194,1747,2023-08-21,video,19,6,9
6195,4310,2025-01-16,video,15,7,12
6196,9913,2024-11-03,image,18,1,13
6197,449,2024-05-01,image,28,2,9
6198,3013,2024-08-06,video,16,8,8
6199,1569,2023-07-31,text,19,2,10
6200,3492,2024-01-05,video,19,3,11
6201,7311,2023-08-03,video,22,5,7
6202,6884,2024-03-02,image,18,5,10
6203,5985,2025-01-19,text,22,6,9
6204,9240,2025-04-29,image,18,6,10
6205,7089,2023-07-28,image,19,8,11
6206,4769,2023-07-09,image,19,10,14
6207,1065,2025-05-06,text,21,7,7
6208,3822,2024-03-14,video,18,12,10
6209,8760,2024-12-15,image,27,7,11
6210,1437,2024-12-27,image,21,9,10
6211,6098,2024-01-30,text,12,6,11
6212,2484,2025-05-10,image,21,2,8
6213,7720,2024-05-26,image,13,5,7
6214,4801,2024-08-12,video,19,5,8
6215,6383,2023-07-18,image,25,3,9
6216,4830,2023-09-04,image,15,9,6
6217,6154,2025-03-20,text,17,8,11
6218,2795,2024-12-30,video,19,2,14
6219,7613,2025-02-21,image,22,6,12
6220,1098,2023-12-07,video,21,4,12
6221,1639,2023-10-05,text,22,4,6
6222,9851,2025-04-01,image,21,6,15
6223,9318,2025-05-10,video,20,3,11
6224,8456,2025-06-05,image,33,4,10
6225,161,2024-02-02,video,24,4,5
6226,9449,2023-12-16,image,13,7,9
6227,5907,2025-06-16,video,11,5,17
6228,8503,2024-01-07,video,21,5,4
6229,8419,2024-05-23,image,20,6,8
6230,8465,2023-07-05,image,23,7,6
6231,7082,2025-06-15,video,20,4,4
6232,4413,2024-04-07,text,19,4,6
6233,3158,2024-07-22,video,30,1,7
6234,2339,2024-01-24,image,23,7,10
6235,5589,2023-12-04,image,17,5,14
6236,1602,2023-11-26,image,14,8,9
6237,5889,2023-09-22,video,20,5,5
6238,3719,2025-01-26,text,25,3,14
6239,5547,2025-05-20,image,19,6,15
6240,1926,2023-09-26,image,18,7,4
6241,8759,2023-10-05,text,19,5,11
6242,2916,2025-06-10,video,27,4,5
6243,6899,2024-03-28,text,23,1,14
6244,8444,2024-01-27,image,17,4,18
6245,5653,2024-09-23,video,14,5,8
6246,3502,2024-03-19,image,24,2,8
6247,7275,2024-10-28,image,20,2,10
6248,1603,2024-11-06,image,16,4,14
6249,7360,2025-01-29,text,13,3,8
6250,514,2024-11-25,image,18,9,15
6251,8634,2024-11-18,video,29,3,10
6252,8193,2024-10-31,text,22,0,10
6253,6502,2023-10-14,image,12,2,12
6254,903,2024-09-25,text,28,1,9
6255,5720,2023-09-06,video,19,8,9
6256,9413,2025-02-13,image,24,4,11
6257,8149,2024-12-16,image,19,2,17
6258,2322,2024-07-07,image,21,5,9
6259,856,2024-10-09,image,21,3,5
6260,1018,2025-01-26,image,20,4,16
6261,5280,2023-09-26,video,22,8,14
6262,7713,2024-10-10,image,18,1,11
6263,4681,2024-04-24,video,24,8,9
6264,7073,2025-04-19,video,22,6,11
6265,6625,2025-05-22,video,19,5,9
6266,196,2024-10-29,video,23,9,12
6267,4695,2025-03-16,video,24,6,7
6268,9525,2024-11-27,video,21,8,12
6269,4652,2023-08-10,image,20,3,6
6270,6992,2024-10-14,image,20,7,10
6271,9710,2025-05-06,text,22,2,9
6272,2698,2023-08-25,video,23,6,5
6273,1058,2024-01-03,video,20,5,11
6274,5208,2024-04-24,video,23,4,10
6275,2793,2024-02-17,image,21,3,11
6276,421,2023-08-25,video,24,2,9
6277,2815,2024-07-19,text,29,5,13
6278,2841,2024-11-15,video,18,8,14
6279,1032,2024-05-23,image,21,5,9
6280,7640,2024-03-07,image,19,4,7
6281,1492,2024-12-29,image,20,6,6
6282,4976,2024-09-18,image,15,7,9
6283,4948,2023-10-13,image,20,6,14
6284,510,2023-07-19,image,15,6,11
6285,1860,2025-06-09,text,21,6,13
6286,5062,2025-04-18,video,25,3,9
6287,1859,2025-04-07,image,14,5,9
6288,9106,2024-04-16,video,22,4,9
6289,5608,2024-09-22,text,14,3,5
6290,2066,2024-02-25,image,22,4,10
6291,2967,2024-08-29,text,21,4,9
6292,6774,2024-11-08,image,19,8,9
6293,7893,2023-12-10,text,25,8,7
6294,9789,2025-03-06,text,22,9,11
6295,4443,2024-05-09,image,24,8,9
6296,9248,2023-07-24,image,22,5,5
6297,9216,2025-06-03,video,13,4,10
6298,3205,2024-09-19,image,23,8,10
6299,576,2023-07-26,video,19,8,11
6300,199,2025-05-26,video,23,4,5
6301,7424,2025-05-17,image,16,6,12
6302,1366,2023-08-31,image,18,4,13
6303,7835,2024-05-26,video,18,4,10
6304,1999,2025-04-05,image,19,8,15
6305,5351,2024-08-11,image,16,6,11
6306,6445,2023-07-15,video,20,7,12
6307,1017,2023-09-26,video,23,4,8
6308,3619,2025-02-11,image,29,5,8
6309,26,2023-09-06,image,13,3,14
6310,9751,2024-03-25,video,23,6,8
6311,3725,2025-05-29,video,24,6,15
6312,3459,2025-04-05,image,24,5,11
6313,6594,2024-11-29,image,15,3,8
6314,8663,2023-12-20,text,10,2,11
6315,7281,2025-01-31,video,15,5,14
6316,8070,2024-05-23,image,23,3,8
6317,4747,2023-07-19,video,27,4,16
6318,7590,2024-10-31,image,22,4,12
6319,9078,2024-04-29,image,19,8,7
6320,6979,2024-02-16,text,16,9,15
6321,9068,2023-12-15,text,24,6,5
6322,9134,2024-10-19,video,18,7,8
6323,3042,2024-02-22,text,19,11,7
6324,7766,2024-04-12,video,17,7,16
6325,5405,2024-11-06,text,13,4,12
6326,572,2025-04-21,text,16,7,10
6327,8797,2023-12-03,text,22,5,8
6328,4981,2024-11-24,text,22,3,6
6329,8574,2024-01-28,video,23,7,13
6330,1237,2025-05-30,video,20,8,5
6331,2381,2024-10-19,image,23,5,14
6332,7178,2024-07-21,text,25,6,16
6333,1518,2023-12-13,text,26,3,9
6334,1534,2023-10-10,image,16,4,10
6335,5888,2023-08-19,image,11,6,16
6336,7860,2023-07-07,image,17,2,8
6337,3490,2025-04-25,image,21,2,8
6338,4643,2024-09-30,image,22,4,12
6339,9063,2024-05-21,video,22,2,8
6340,2151,2023-07-30,image,17,2,10
6341,5320,2023-10-03,image,13,5,11
6342,3767,2024-04-18,image,15,0,10
6343,4961,2023-12-04,image,17,5,9
6344,6062,2024-03-21,image,16,4,15
6345,5858,2023-12-08,image,29,7,9
6346,4488,2025-03-20,video,14,6,10
6347,7751,2024-11-05,image,17,6,14
6348,9805,2025-03-10,video,21,3,6
6349,1078,2023-07-27,text,17,3,7
6350,1301,2024-04-08,video,23,6,8
6351,6650,2023-12-23,image,17,5,11
6352,7182,2023-11-21,image,24,7,7
6353,8139,2025-03-13,text,24,1,9
6354,2530,2025-02-22,video,13,3,13
6355,3261,2024-03-28,image,12,10,5
6356,364,2024-06-04,image,20,4,10
